"Guid","AccountId","Amount","CloseDate","ContactId","Description","ForecastCategoryName","IsExcludedFromTerritory2Filter","LeadSource","Name","NextStep","Probability","SBQQ__Contracted__c","SBQQ__CreateContractedPrices__c","SBQQ__OrderGroupID__c","SBQQ__Ordered__c","SBQQ__PrimaryQuote__c","SBQQ__QuotePricebookId__c","SBQQ__Renewal__c","StageName","Type","sbaa__ApprovalStatus__c","sbaa__ApprovalStep__c","sbaa__StepApproved__c","sbaa__SubmittedDate__c"
42a5d205-14cc-4a92-9234-cd18b77cb7c6,cb99af38-cf2a-45e1-ac99-4530f0d87f7a,72395.0,2023-11-16,"#N/A","#N/A",Omitted,false,"#N/A",Realfire - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
430bcc1e-a8e6-441f-9814-0db0fc77ebde,4ea4dbe1-6a2e-400d-aaf6-7b16d3e4addd,72395.0,2023-11-16,"#N/A","#N/A",Omitted,false,"#N/A",Twitterwire - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
432cab16-4133-4ac4-a877-55fe268e2318,75d0e60f-b11c-476f-89e3-bcd2c10821fa,32395.00000002,2024-03-31,"#N/A","#N/A",Closed,false,"#N/A",Viva - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
43447aaf-3a6e-405f-bdaa-ca358d0892c5,04239a23-58bf-478e-80f3-3e3c8d8c08b9,32395.00000002,2024-05-29,"#N/A","#N/A",Closed,false,"#N/A",Browsebug - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
437a8670-ccda-43c2-b40e-973aae36a62d,6e55185b-05e1-497f-b865-66135a444678,72395.0,2024-05-31,"#N/A","#N/A",Pipeline,false,"#N/A",Oloo - SOW 1,"#N/A",20.0,false,false,"#N/A",false,"#N/A","#N/A",false,Needs Analysis,"#N/A","#N/A","#N/A",false,"#N/A"
437d368b-b094-4679-b018-4483338472e8,d6bc626e-b2a3-40d7-8dd0-36c12ca4b874,18050.0,2024-06-14,"#N/A","#N/A",Pipeline,false,"#N/A",Quinu - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
438b9310-d165-4d44-8a45-289a7160db32,a5aa7c75-f06d-4c5c-b618-b35262ec8121,75650.0,2024-04-03,f677ab4e-f152-44e6-8ed6-b9750857d19c,"#N/A",Pipeline,false,"#N/A",Skyvu - Additional Sale,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Prospecting,"#N/A","#N/A","#N/A",false,"#N/A"
43ac1405-985d-4e48-a764-33b31a8d761e,0938a1cc-70d6-4bcd-b7d7-890a7891544d,32395.00000002,2024-05-29,"#N/A","#N/A",Closed,false,"#N/A",Photolist - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
43c4f8a0-62c4-400b-b586-b471734d4bfe,83f11b7d-7308-447d-8fd3-a9cd4494668b,18350.0,2024-06-14,"#N/A","#N/A",Pipeline,false,"#N/A",Dazzlesphere - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
44ff5e92-4017-4b99-b058-952d0901f316,cb99af38-cf2a-45e1-ac99-4530f0d87f7a,"#N/A",2024-06-29,"#N/A","#N/A",Pipeline,false,"#N/A",Realfire - New Sale,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
452ce010-e7d7-4bc2-9d40-62b48bf7fa30,f1ff082b-686f-44b4-a60c-115fc5acb3c3,34995.0,2024-03-12,"#N/A","#N/A",Pipeline,false,"#N/A",Shuffletag - Additional Sale,"#N/A",50.0,false,false,"#N/A",false,"#N/A","#N/A",false,Value Proposition,"#N/A","#N/A","#N/A",false,"#N/A"
45337c59-191c-4d3b-a9ab-3667d4903841,d85202b5-5ab4-4d1d-9118-2a29fcded4c5,75000.0,2024-08-04,"#N/A","#N/A",Pipeline,false,"#N/A",Aivee - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
46d48f1d-7bfa-4421-b343-924a32c45d01,a63edf52-6bad-4710-ac45-7b9611541238,75000.0,2024-08-04,"#N/A","#N/A",Pipeline,false,"#N/A",Kanoodle - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
47211d9a-9aea-4d6d-a350-41970784ab76,809a7c29-0134-4501-8765-9e3068a46055,18050.0,2024-06-14,"#N/A","#N/A",Pipeline,false,"#N/A",Fatz - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
47cee91f-8ddb-48a1-a968-a252a784aa85,fa1f59b6-baeb-46d0-9fb8-e94cfaa878d3,100082.0,2024-08-04,"#N/A","#N/A",Pipeline,false,"#N/A",Kamba - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
47f16bf4-9b4d-4369-ad7b-de5eb2f2cda5,2095f251-f2c9-4527-a8be-abcac6a29ebd,11550.0,2024-06-14,"#N/A","#N/A",Pipeline,false,"#N/A",Zoombox - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
48da3b78-621c-44b6-9329-50578e59d86f,99b9aa65-92da-4d12-bdff-f1a2cf8a2923,11550.0,2024-06-14,"#N/A","#N/A",Pipeline,false,"#N/A",Gabcube - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
490657fa-7778-47de-8a90-4d3cc0db6e3f,99b9aa65-92da-4d12-bdff-f1a2cf8a2923,72395.0,2023-11-16,"#N/A","#N/A",Omitted,false,"#N/A",Gabcube - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
495df3db-b6e1-4808-bd85-b5a3cfe7e4e1,a3e87acf-b1f5-4cdd-a1c2-9ba65a993ce5,75000.0,2024-08-04,"#N/A","#N/A",Pipeline,false,"#N/A",Browsecat - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
49f124fc-86fc-4682-8d7d-cd0a840f06c9,0ac1f6e6-8143-4f40-989f-f1a8e10f8c42,100082.0,2024-08-04,"#N/A","#N/A",Pipeline,false,"#N/A",Vitz - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
4a4a6474-0441-43a2-addf-e4b50d36989a,45eeb4db-5154-4aa1-b120-5a2dbd0def2e,29995.0,2024-01-17,"#N/A","#N/A",Closed,false,"#N/A",Topicshots - Additional Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
4a64c739-2679-453f-94a3-6c40d19057a3,539fc471-59df-429a-b532-8bdfd5415e43,72395.0,2023-11-16,"#N/A","#N/A",Omitted,false,"#N/A",Skalith - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
4a99f993-0de0-4f4f-b08f-c5e8b03b0d9e,a3e87acf-b1f5-4cdd-a1c2-9ba65a993ce5,32395.00000002,2024-05-29,"#N/A","#N/A",Closed,false,"#N/A",Browsecat - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
4acf4d53-32fd-48ad-aac8-0ac011739b9f,b87dad07-fad3-444d-8f0a-6fd1d89f91fb,"#N/A",2024-07-01,"#N/A","#N/A",Pipeline,false,"#N/A",Dynazzy - New Sale,"#N/A",90.0,false,false,"#N/A",false,"#N/A","#N/A",false,Negotiation/Review,"#N/A","#N/A","#N/A",false,"#N/A"
4af8d73e-5d5b-4343-8352-fe0794f5856e,0559b0b9-f82f-462c-866f-ee5ec093adc5,32395.00000002,2024-05-29,"#N/A","#N/A",Closed,false,"#N/A",Skinte - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
4b22b920-ee71-40e2-bc06-3fa59c346de3,498fa26e-6e4e-4ace-b1f6-49f12603af85,34995.0,2024-06-08,"#N/A","#N/A",Pipeline,false,"#N/A",Topdrive - Additional Sale,"#N/A",50.0,false,false,"#N/A",false,"#N/A","#N/A",false,Value Proposition,"#N/A","#N/A","#N/A",false,"#N/A"
4b81c86e-7aea-441f-be3a-0b1740911275,cdabd1c4-7af7-4856-b85a-f914f125c256,72395.0,2023-12-03,"#N/A","#N/A",Closed,false,"#N/A",Tagopia - Additional Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
4b98417f-36bc-4919-a1e2-280ed2cd6360,bedbb742-81b5-422f-b1d8-e7c9efcbadea,72395.0,2023-11-16,"#N/A","#N/A",Omitted,false,"#N/A",Layo - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
4ba21e9c-8b6e-4e48-9f11-c3ceeb67081a,1e27a0f8-eb8c-4d92-a06d-87427627b543,72395.0,2023-09-15,"#N/A","#N/A",Pipeline,false,"#N/A",Meembee -Complete Starter Package,"#N/A",50.0,false,false,"#N/A",false,"#N/A","#N/A",false,Value Proposition,"#N/A","#N/A","#N/A",false,"#N/A"
4bd0a30c-1ea3-4f90-bdb6-505561c5f8d9,936cad65-ab58-4988-ab3d-95ba9d99c222,32395.00000002,2024-05-29,"#N/A","#N/A",Closed,false,"#N/A",Devcast - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
4bf16aed-831a-4a8c-8987-d1736006a2e4,4ea4dbe1-6a2e-400d-aaf6-7b16d3e4addd,72395.0,2022-12-02,"#N/A","#N/A",Closed,false,"#N/A",Twitterwire - Additional Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
4c2b8979-ad68-4e74-be63-a6eebe6ed1c3,26866cd5-a63c-4f60-ac6d-bbfc15454a6d,11550.0,2024-05-30,"#N/A","#N/A",Pipeline,false,"#N/A",Meejo - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
4ccfdcc4-73a6-49de-8440-6eff99ce6f03,52d6cf70-551d-41b4-84e8-9d84ee63d1be,32395.00000002,2024-03-31,"#N/A","#N/A",Closed,false,"#N/A",Skaboo - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
4d20083c-d246-4c62-bd69-908589877d07,233af7a8-6b11-434f-854a-41cc85b4c5e7,11550.0,2024-06-14,"#N/A","#N/A",Pipeline,false,"#N/A",Kwideo - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
4d65ecfa-7762-4d56-9581-4117668ae420,438a418c-876f-451f-8dca-10bd30b33323,72395.0,2024-05-31,"#N/A","#N/A",Pipeline,false,"#N/A",Tazz - SOW 2,"#N/A",20.0,false,false,"#N/A",false,"#N/A","#N/A",false,Needs Analysis,"#N/A","#N/A","#N/A",false,"#N/A"
4dba3adf-8e07-47fa-8e32-2fe32ce61a61,1e7201f0-3122-4f6d-93f7-6e3a536798c7,100082.0,2024-08-04,"#N/A","#N/A",Pipeline,false,"#N/A",Noba - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
4e336d44-cd30-44c0-8015-324b3d6df27e,936cad65-ab58-4988-ab3d-95ba9d99c222,75000.0,2024-08-04,"#N/A","#N/A",Pipeline,false,"#N/A",Devcast - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
4e34a2d4-9e19-49c6-bba1-33a12d253601,909a73a5-6469-41d3-bca4-2970c688c788,100082.0,2024-08-04,"#N/A","#N/A",Pipeline,false,"#N/A",Yamia - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
4e3f5250-1085-4bd6-81b5-bea13fd9fc90,d18d8a1f-ad3e-49e8-9d15-0f931e4a3180,75000.0,2024-08-04,"#N/A","#N/A",Pipeline,false,"#N/A",Mynte - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
4e642d60-5b19-4d59-afbe-f4312b535adc,1e27a0f8-eb8c-4d92-a06d-87427627b543,32395.00000002,2024-03-31,"#N/A","#N/A",Closed,false,"#N/A",Meembee - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
4e9fa880-880e-416f-b5c3-8a093b0dfa07,42257c21-626b-4e88-801d-ece66b811ce1,18350.0,2024-06-14,"#N/A","#N/A",Pipeline,false,"#N/A",Skimia - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
4f151cf6-4782-4dfd-946a-6a3a5a1b019e,a63edf52-6bad-4710-ac45-7b9611541238,11250.0,2024-06-14,"#N/A","#N/A",Pipeline,false,"#N/A",Kanoodle - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
4f2e6b9d-96cf-4143-99ba-5968890eb5cf,d57d8915-3e62-411b-b542-344391fd3c88,29995.0,2024-03-31,"#N/A",Potential big win for their decision maker,Closed,false,"#N/A",Zoovu - Additional Sale,great win for us,100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
4f593d6b-18f2-47cd-9777-635bf5f9af3c,62c87a80-8595-43e4-a01a-8d4efdf42f5f,34350.0,2024-04-14,"#N/A","#N/A",Pipeline,false,"#N/A",JumpXS - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
5043ef04-d359-40f6-a322-08a15aebb19a,6e55185b-05e1-497f-b865-66135a444678,72395.0,2024-05-31,"#N/A","#N/A",Pipeline,false,"#N/A",Oloo - SOW 3,"#N/A",20.0,false,false,"#N/A",false,"#N/A","#N/A",false,Needs Analysis,"#N/A","#N/A","#N/A",false,"#N/A"
505054cb-a1da-421a-96c5-c356f8fc5e8c,f397bda6-61c8-4b50-a661-180aec6e86ad,18350.0,2024-06-14,"#N/A","#N/A",Pipeline,false,"#N/A",Fiveclub - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
50a516b8-a7dd-4769-8034-8abc5b39b926,1e7201f0-3122-4f6d-93f7-6e3a536798c7,72395.0,2023-11-16,"#N/A","#N/A",Omitted,false,"#N/A",Noba - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
51222f00-5ffa-42ad-9222-7f82f71be0ed,e470b34f-02f6-4acd-9fdd-116680c39b2b,32395.00000002,2024-04-13,"#N/A","#N/A",Closed,false,"#N/A",Twimm - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
512cea47-11f4-4951-95e8-1213a910b5e5,c0f70127-fadf-4373-b1f1-d579d21ec2d0,32395.00000002,2024-05-29,"#N/A","#N/A",Closed,false,"#N/A",Topicblabh-Sto Associates - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
5163dda8-7617-4690-92d0-9ac460322e0b,00daa52c-9132-4bb9-99da-993eec380a62,72395.0,2023-11-16,"#N/A","#N/A",Omitted,false,"#N/A",Photofeed - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
51bd49c9-e77b-444f-96b2-0372d59b5ead,8935e75f-d5c0-4863-ab47-e2a17be1cb9d,32395.00000002,2024-05-16,"#N/A","#N/A",Closed,false,"#N/A",Kimia - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
51e9ad70-6f89-4c7d-b8e4-b157923ba0f4,32d41f1e-9a6d-4a33-8f7c-89ddfc2deb73,34995.0,2024-04-09,ccc388e0-bdc6-4bda-b779-494ef558188b,"#N/A",Pipeline,false,"#N/A",Yodel - Additional Sale,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
522e860e-3ab2-48ca-bc5c-e6bd9e8d226a,d57d8915-3e62-411b-b542-344391fd3c88,29995.0,2024-01-11,"#N/A",Great customer and this deal is looking good,Pipeline,false,"#N/A",Zoovu - Additional Sale,prospect's spouse is married to vp at the competitor,10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
52344186-a030-48bb-a22e-410f73a78358,468f2883-a4a2-4df8-82ed-8d8228f9cd1e,72395.0,2023-11-16,"#N/A","#N/A",Omitted,false,"#N/A",Trilith - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
52e83e90-afd3-47df-997c-1e97dea68e17,92dca97c-7716-40c3-9f03-2a7507dd733b,32395.00000002,2024-05-29,"#N/A","#N/A",Closed,false,"#N/A",Browsetype - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
5311df0d-7e1e-421b-ad2b-49b5e462ce1f,4caef2a9-36d3-4605-aaa6-ad78903a9559,11550.0,2024-06-14,"#N/A","#N/A",Pipeline,false,"#N/A",Talane - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
536042f3-19a4-46d3-929b-8aafa593a605,edb93323-3ab0-4115-9081-114bd6bfd23a,18050.0,2024-06-14,"#N/A","#N/A",Pipeline,false,"#N/A",Digitube - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
5389859e-9ef2-49ba-8bc7-eb0933a1ade9,410e52c7-b9de-422c-8c64-c6476218130f,32395.00000002,2024-05-29,"#N/A","#N/A",Closed,false,"#N/A",Quire - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
53b2f2fb-e54e-4d18-b67a-f4a8f39d3861,866beba2-4413-498a-bf47-63cbb9d5bb48,72395.0,2023-11-16,"#N/A","#N/A",Omitted,false,"#N/A",Eazzy - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
53c67a20-e2a7-4740-9178-184366a68503,62c87a80-8595-43e4-a01a-8d4efdf42f5f,72395.0,2023-11-16,"#N/A","#N/A",Omitted,false,"#N/A",JumpXS - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
5452af33-f2c5-4d40-93f9-7de34c96fbc8,f8c32c41-3ce2-46f4-8952-52159bf5d6b9,11250.0,2024-06-14,"#N/A","#N/A",Pipeline,false,"#N/A",Yozio - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
54855284-1428-41eb-b097-ecdd4b4958a2,c6917ff6-fa3a-4268-af25-9786647ad259,72395.0,2023-11-16,"#N/A","#N/A",Omitted,false,"#N/A",Rhynyx - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
54994b03-3224-427a-add4-15413109ffc7,90c17308-dd04-4d27-ba07-2043e772f31e,75000.0,2024-08-04,"#N/A","#N/A",Pipeline,false,"#N/A",Oyoba - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
55d07fd5-0313-44f3-bc6f-0eb60cf88dcc,db97d66d-1e0b-4e65-8b5e-b75f26a48f1d,72395.0,2023-11-16,"#N/A","#N/A",Omitted,false,"#N/A",Jaxspan - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
56355358-c2ed-49ed-8250-4200f30df6db,a55b7a9a-0127-487d-84a8-d914100a1284,29995.0,2024-01-17,"#N/A","#N/A",Closed,false,"#N/A",Voomm - Additional Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
56f0e8d0-39c8-49bb-ab71-3b73e3c3e6e7,afedb7fd-1301-4da6-8d73-f6be3efccf52,40000.0,2021-11-19,"#N/A",The deal is at 60% because they are still at the sales process stage of getting buy-in from the key decision makers.,Pipeline,false,Partner,Global Media - 400 Widgets,"#N/A",60.0,false,false,"#N/A",false,"#N/A","#N/A",false,Id. Decision Makers,New Business,"#N/A","#N/A",false,"#N/A"
56f1dff7-8c19-454a-93ea-4233bf18e3a0,b87dad07-fad3-444d-8f0a-6fd1d89f91fb,29995.0,2024-01-17,e8f61db1-6589-4022-ad04-cd21538a1876,"#N/A",Closed,false,"#N/A",Dynazzy - Additional Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
57875b40-cc80-4e36-9092-34e3e7226048,71380217-6fe7-4fae-bf50-646258373013,18350.0,2024-06-14,"#N/A","#N/A",Pipeline,false,"#N/A",Buzzbean - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
57aaf789-632c-4138-b47d-9253baecc849,6c624039-ce09-4f57-8ba4-eb3fccade287,6817.81,2025-03-29,"#N/A","#N/A",Pipeline,false,"#N/A",Fizzly Products,"#N/A",10.0,false,false,"#N/A",false,92dc956c-3908-4ef9-880a-3bdbb078991e,"#N/A",false,Prospecting,"#N/A","#N/A","#N/A",false,"#N/A"
57d1c1d6-6538-424a-8cb4-c404c4e84dd0,1131bb81-2f20-4695-8cda-9aac8653467c,32395.00000002,2024-03-31,"#N/A","#N/A",Closed,false,"#N/A",Shufflester - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
57e4866a-b151-44aa-ad81-d67e29de02b0,a5aa7c75-f06d-4c5c-b618-b35262ec8121,53311.0,2024-04-03,a0101fc1-066a-4f4e-86b2-534e479f8924,"Some people like putting there notes into these long description fields to describe the deal. This can be unruly in a grid and out-of-box Salesforce doesn't even allow Long Notes fields to be displayed in a grid.

.....",Pipeline,false,"#N/A",Skyvu - Additional Sale,Call to check on Quote,75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
5807ee61-a4ee-4757-99fc-645e7b3fbc83,18a64b69-ab47-49c4-a92b-245ce84afc35,11250.0,2024-06-14,"#N/A","#N/A",Pipeline,false,"#N/A",Edgepulse - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
5837030e-4caa-4697-8dd7-d7175f88be32,8a398a6c-75ea-42a5-8f06-b4f29da62562,100082.0,2024-08-04,"#N/A","#N/A",Pipeline,false,"#N/A",Mybuzz - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
58906408-7afe-467c-9cc3-9bf6ca00b5fb,c91c50b4-db69-485d-bd15-dffd96652dab,32395.00000002,2024-05-29,"#N/A","#N/A",Closed,false,"#N/A",Brightdog - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
58a2e7bc-8630-444f-b52a-fab9c5acbea8,7f2551b2-699d-48db-8080-6acc33b78454,32395.00000002,2024-05-29,"#N/A","#N/A",Closed,false,"#N/A",Bluejam - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
58c7afa4-08c2-4b8c-ad10-4b5cc8e80bc7,64668e53-9fb1-4bfb-aa43-80bba795a6de,18050.0,2024-06-14,"#N/A","#N/A",Pipeline,false,"#N/A",Zazio - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
59248162-71f3-48f1-bb7e-4c3202080293,0559b0b9-f82f-462c-866f-ee5ec093adc5,34995.0,2024-07-02,"#N/A","#N/A",Pipeline,false,"#N/A",Skinte - Additional Sale,"#N/A",50.0,false,false,"#N/A",false,"#N/A","#N/A",false,Value Proposition,"#N/A","#N/A","#N/A",false,"#N/A"
5a7e52f2-54ba-4e35-a66d-d36f01e53338,6af2cd9d-45b2-4fdc-b828-ce1202fdd7d1,72395.0,2024-06-06,"#N/A","#N/A",Pipeline,false,"#N/A",Buzzshare - Initial Sale,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Prospecting,"#N/A","#N/A","#N/A",false,"#N/A"
5a914b48-a857-45d3-96f3-e1291a954448,5fec6d31-0cec-472f-8092-650994f7426f,11250.0,2024-06-14,"#N/A","#N/A",Pipeline,false,"#N/A",Voolia - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
