"Guid","Description","OpportunityId","Quantity","SBQQ__ParentID__c","SBQQ__QuoteLine__c","SBQQ__SubscriptionType__c","ServiceDate","SortOrder","TotalPrice","UnitPrice","sbaa__ApprovalStatus__c"
2dac7ed7-ee5c-4828-90ae-fde7fa813616,"#N/A",42a5d205-14cc-4a92-9234-cd18b77cb7c6,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
2daec8db-824c-473a-bf87-ec8ca5a2cb32,"#N/A",06c046cf-9db7-4866-bc17-748ed2e91243,12.0,"#N/A","#N/A","#N/A","#N/A","#N/A",600.0,50.0,"#N/A"
2dbc35ca-b876-4739-b4f5-126b85504ab4,"#N/A",0e815e53-6979-4b30-a3a6-167da48a1096,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
2dced009-d13a-42fb-8fa9-ba4b2a2e6a8d,"#N/A",cfc59632-53d6-42a8-ab58-c5e81146521c,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",75000.0,75000.0,"#N/A"
2dd0b4ef-b56e-4f24-bb9f-61b63d371f71,"#N/A",6d2565ac-ed7f-4c93-9156-b2ffc4c77444,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1000.0,1000.0,"#N/A"
2dd5001c-97c9-40b0-a3fd-6e9c14142c05,"#N/A",91a8db94-5938-4867-b2fe-72861efe2c0d,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",5000.0,5000.0,"#N/A"
2dd6c057-939f-4ff0-bc94-dc9055cdf63c,"#N/A",b9a9fd9b-d83e-4802-bda6-9a2bfb5d6b92,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
2dd906aa-8290-4827-9b7f-6e17e0e9b416,"#N/A",7d154804-b681-43ad-a0af-2c5903d48185,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
2ddc3beb-bc1b-4ae9-b5d8-a20923a316cd,"#N/A",6930f902-a4f1-417a-982f-9318bdfb2273,10.0,"#N/A","#N/A","#N/A","#N/A","#N/A",9000.0,900.0,"#N/A"
2de92273-8538-4360-a0da-67761a89dda6,"#N/A",73dfcaa5-b829-4d6e-b193-019919d878b2,2.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1600.0,800.0,"#N/A"
2defe3a8-1e53-443d-81b0-3b49865c1103,"#N/A",e65b27df-a061-4639-a41c-35113d41c3b1,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
2df22112-f7f6-4477-b671-533f35391a10,"#N/A",cb5f8984-9576-42f7-863b-21bafbfcb031,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
2dfc5f7c-8b90-4da1-90aa-49642b2ed88c,"#N/A",43447aaf-3a6e-405f-bdaa-ca358d0892c5,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
2e08a959-8f72-4902-8027-a51f31a07dde,"#N/A",8653070c-1aa2-4a6c-aab1-9e95fa4fbdf1,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
2e182751-7b99-412d-b557-714f0e9e5fe8,"#N/A",165427ea-9e2b-427f-b176-b78d8e39d4af,12.0,"#N/A","#N/A","#N/A","#N/A","#N/A",600.0,50.0,"#N/A"
2e19e6fb-a863-4c9c-9449-6523bd4765ef,"#N/A",f4112878-71f7-4a6a-8b96-8de01af71125,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",5000.0,5000.0,"#N/A"
2e37107c-f033-4b10-b690-3fed5eaef055,"#N/A",f9b786f9-e536-4de4-b00a-1aa1cc35d458,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
2e44c4f2-fc77-4efc-ba7d-8410d686c68a,"#N/A",ec1363d8-f19e-4ca1-ba0e-c4081463234d,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
2e549386-6186-4248-bd4f-6e541dbd1ba9,"#N/A",bb25597b-fd8b-407f-841b-2319fd5012f9,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
2e6bda56-9d6a-4afd-8494-ea6c466444ef,"#N/A",ddfe4358-bf11-41a1-8c76-274eb10d6a4e,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",800.0,160.0,"#N/A"
2e6de9b0-c108-4d42-950a-c616fbf4cac4,"#N/A",a0858e99-5401-40e2-a9c9-5d9093f10350,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",25000.0,25000.0,"#N/A"
2e7ecf58-e2a7-4133-9b79-07a3367d3f7d,"#N/A",3eb94e80-38d4-47b9-a65e-7622d690bce3,15.0,"#N/A","#N/A","#N/A","#N/A","#N/A",7500.0,500.0,"#N/A"
2ea883bd-dc22-4512-a399-32b040a52433,"#N/A",437a8670-ccda-43c2-b40e-973aae36a62d,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
2eac7731-497d-41a6-9c17-f7f0ea0ff578,"#N/A",6bfdda23-1a43-43cd-9dc6-c1699036859c,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
2eb0aab9-bbf9-4c7d-9eb9-d07648377055,"#N/A",c9b63ead-ff89-444f-b609-ffaa7b2f430f,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",5000.0,5000.0,"#N/A"
2ec65198-7e5b-43f4-b32a-303d91254192,"#N/A",03756db4-96fe-4d40-b8e7-663ca961b41c,18.0,"#N/A","#N/A","#N/A","#N/A","#N/A",4482.0,249.0,"#N/A"
2ecf5c56-3e61-4967-8f94-5779d75057c8,"#N/A",b46f9f59-aee4-4a49-9418-e580c4a4b125,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",75000.0,75000.0,"#N/A"
2ed4e83c-01c5-4bc5-ab18-ec980eb83ad1,"#N/A",3eb94e80-38d4-47b9-a65e-7622d690bce3,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",900.0,225.0,"#N/A"
2ed59620-bba9-4222-bc38-c74708601230,"#N/A",7e5eb3d4-1cf5-42b4-a612-e69e38fd672a,12.0,"#N/A","#N/A","#N/A","#N/A","#N/A",600.0,50.0,"#N/A"
2ee69c1e-c91e-4661-868f-2b1b0bd6acb6,"#N/A",877ab58c-b52a-45a6-8b4c-f7d59a9675e2,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
2eff299b-b997-42fb-9ac3-fb80539dfa1b,"#N/A",c8bfd352-af92-469d-b249-f70ebacfb15c,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
2eff701f-ecdb-4bc7-b040-3911e0099d63,"#N/A",58a2e7bc-8630-444f-b52a-fab9c5acbea8,6.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1600.00000002,266.66666667,"#N/A"
2f040bc9-6746-4755-b2c9-2ab2ac8bd7d7,"#N/A",3885a351-29b5-41eb-8a33-35ed9312c213,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",800.0,160.0,"#N/A"
2f0881a1-30de-499d-a5f9-e290478bae06,"#N/A",d240b4d1-ef4b-49b9-ac1e-e353405e2000,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",7500.0,7500.0,"#N/A"
2f0e3dc0-f0bf-4f67-8601-63dfc581e78b,"#N/A",894e4c70-3ad8-474a-858c-39dec5043129,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
2f0f9c17-c659-499d-8228-891fe17b7673,"#N/A",038ebfc3-134d-4063-b0f6-491e08d007cb,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",2500.0,500.0,"#N/A"
2f1f80a8-1a9a-4a21-9d41-49cc62d80bc7,"#N/A",bcf17e55-99b3-4038-84c5-989b96f9d40e,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
2f1fc22f-ddd6-40e0-8303-c58913ac2513,"#N/A",7778f5df-e9e5-4879-bc1e-ee25673c7c2b,2.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1600.0,800.0,"#N/A"
2f3499e4-d5ab-41ff-87e7-cf19074a9ca8,"#N/A",73dfcaa5-b829-4d6e-b193-019919d878b2,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
2f3a3537-f0d7-496f-ac93-1f17dece3a97,"#N/A",08842792-9859-4b9a-95e2-45f3e977cdbb,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",75000.0,75000.0,"#N/A"
2f3cb064-8a8f-4fbe-97ff-15e8c71b1904,"#N/A",ea0adf47-db49-4f42-9e31-69eb3754874b,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",300.0,300.0,"#N/A"
2f3ffb57-84ff-4baa-a8c8-f7d340ff93a4,"#N/A",53c67a20-e2a7-4740-9178-184366a68503,2.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1600.0,800.0,"#N/A"
2f42bd83-32c5-40ad-b88e-8c0f9c1494ad,"#N/A",854b0d40-85ee-46bc-bad7-f8686bb6e00a,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
2f4c984e-3277-4bbe-acde-d2aedcea019d,"#N/A",e8905dce-6e4b-4cd8-a6c1-46a04f732071,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
2f625e15-58be-43c1-8390-09ebb3eac479,"#N/A",a8d7be7d-4f4a-41e5-9edc-9017a594791c,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",2500.0,500.0,"#N/A"
2f6370f6-c9fb-446d-aebf-f4323e9a9430,"#N/A",4a99f993-0de0-4f4f-b08f-c5e8b03b0d9e,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",800.0,160.0,"#N/A"
2f7db2de-3e39-46e5-b2b5-8b930f01923c,"#N/A",d5dab4c3-df16-4c3e-aee9-e635315a8cc0,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",2500.0,500.0,"#N/A"
2f88a6f3-ce59-4c4a-81cd-4c63691a5777,"#N/A",a06b85ee-def1-41e4-822a-f7be13687c36,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
2fc8f526-aebe-4729-bbde-0cb5dd7e66cc,"#N/A",49f124fc-86fc-4682-8d7d-cd0a840f06c9,25.0,"#N/A","#N/A","#N/A","#N/A","#N/A",20000.0,800.0,"#N/A"
2fc94f66-47ca-4bf3-8f98-5ea4ba522bcc,"#N/A",7d6838e6-9192-4c9d-920f-9e0868989284,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
2fe28703-66bc-43e0-be38-ba21e59c094c,"#N/A",08a34317-e976-4a42-b8eb-5535d58b1862,15.0,"#N/A","#N/A","#N/A","#N/A","#N/A",6750.0,450.0,"#N/A"
2ff1f73b-7660-4a43-afea-7d0e220ff651,"#N/A",b65fbad4-4fe0-4ded-8053-e3e1d2cce53a,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
2ff74cfe-c1ca-486e-a242-50cda35e5a94,"#N/A",e9aed412-08c4-4f5d-ab58-6e7e8e040379,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",25000.0,25000.0,"#N/A"
3022aa26-7476-4006-855c-f51af72b0a79,"#N/A",def3a51a-15ea-4071-a3e0-e63fdc3d3d38,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
3030baf3-8816-498a-b3e5-7efd7ca87fbe,"#N/A",da47601c-3fd1-4df9-b78c-d0d0e5961c6e,15.0,"#N/A","#N/A","#N/A","#N/A","#N/A",6750.0,450.0,"#N/A"
30321001-f703-4bc4-b2ae-7d3a1ddbfc92,"#N/A",6f0de2c2-2656-43b9-a462-dbf422d1d660,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
30448400-cf84-41d8-b7f6-c2d1b631d5cd,"#N/A",6da0648b-34d7-4c16-bb6f-6f3d56221cc8,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
307a19d7-4c41-40d7-852b-b4e7be32b3b2,"#N/A",338377be-8d27-4496-a21b-382680f3fd31,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
3088f81d-9c73-47a1-bfe5-42488cf0ce38,"#N/A",b65cda8a-4fc8-4cf4-8713-78673985b22c,2.0,"#N/A","#N/A","#N/A","#N/A","#N/A",800.0,400.0,"#N/A"
309a1d42-48b7-4a8f-8546-5d4e81fc5516,"#N/A",15bf3afe-15f0-4d4b-86b9-89914b1e9233,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
30d13834-47d9-4f3d-81a6-a6c1e010b54f,"#N/A",b9a9fd9b-d83e-4802-bda6-9a2bfb5d6b92,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
30de03e0-bc0a-49c1-bdf7-40668aa982ef,"#N/A",78a526d4-8d66-4052-946e-b1d4f8f1f6e4,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",75000.0,75000.0,"#N/A"
30f1c7a1-60b7-40c3-b66f-e11cfb836aa3,"#N/A",2e77b7b6-187d-4c0a-a76c-1bbff6ceeffb,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",25000.0,25000.0,"#N/A"
31087edb-a289-4754-b143-c0f764c1b68e,"#N/A",51bd49c9-e77b-444f-96b2-0372d59b5ead,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
311210a6-f149-4dc1-abde-7593f4701dfb,"#N/A",7504ef69-4f3c-4f99-a904-aba1fecc4b81,2.0,"#N/A","#N/A","#N/A","#N/A","#N/A",800.0,400.0,"#N/A"
31125af6-df10-427b-9500-388b6e665927,"#N/A",40bc7196-cfe6-4666-b715-e3b5b25eb5bb,2.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1600.0,800.0,"#N/A"
311b2f7e-ecc2-4c18-8786-42b83dee7f0a,"#N/A",78600f60-bd46-4be5-bcb4-6de4ba8421c0,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
311de1c3-6fe3-4e3d-9bb3-adca9d3baa3f,"#N/A",5f07118f-b7d7-43f0-8690-76fd8ddf4cc1,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",2500.0,500.0,"#N/A"
3120965f-2c3d-4328-830d-8f5155a28b5e,"#N/A",50a516b8-a7dd-4769-8034-8abc5b39b926,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
31240e62-f1db-4f7d-8933-2428b1269aff,"#N/A",e6c9d9ee-69ca-42a4-87fc-c8809cf8f4cf,2.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1600.0,800.0,"#N/A"
31262841-4e57-43b3-ae7d-ed6dbf5b16a3,"#N/A",5b57cfbc-1a3f-41a8-8d0c-995425847d1d,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
3143948d-7adb-422b-9a81-7f179fbd9354,"#N/A",9cfc0edc-fd2a-476f-9977-04419491503c,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
316308e2-6513-4a87-9f0b-384d4ff8f4b2,"#N/A",94742c3d-27c5-45ae-b239-e9ea544b29ed,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
31639a4c-8311-4c79-afff-e717000fb394,"#N/A",a2d20943-a1da-4956-b565-c8b535d7c619,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",5000.0,5000.0,"#N/A"
31648e7a-8104-464c-8c5e-2d8752b1be31,"#N/A",2b5771ed-66cb-42f0-abfd-6ba4c07f7ebc,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
317d333f-cf4c-43bf-aaaf-39d0cfa81263,"#N/A",54855284-1428-41eb-b097-ecdd4b4958a2,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
31877a60-8994-46bb-b448-be910b86c502,"#N/A",e13be777-6c07-4a3f-9ae4-7e8b8e544fda,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",7500.0,7500.0,"#N/A"
31903511-0194-4716-ad92-bdb1570256b7,"#N/A",fa38703f-b920-456c-861f-9928f4ed0b12,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",7500.0,7500.0,"#N/A"
31979381-6d12-479c-870f-a87c6f9a9c11,"#N/A",0d223d76-3b90-4a36-8147-b266712a8ee4,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
3198ad69-a7d8-4063-9114-3bf50678346d,"#N/A",d9583018-3b16-415e-955e-f5127d8e1d23,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
31a55979-2084-4438-be35-0be26c929432,"#N/A",3d0cb1e4-cb3a-43b8-a43b-4929a63ccde7,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",300.0,300.0,"#N/A"
31ad9063-ab64-453f-adb4-ec87efa22b9f,"#N/A",870f9a6a-64fb-48c8-afe8-df0c70d1f884,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",25000.0,25000.0,"#N/A"
31c7e489-7bbc-4968-aab9-484210b04398,"#N/A",8a69ca7b-4388-4994-96b7-d7447ccd33f1,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",5000.0,5000.0,"#N/A"
31c97f88-f991-4f8a-9824-fc8262bf2c9b,"#N/A",c849dbc7-f921-4b21-8ec0-82bd0acbf137,10.0,"#N/A","#N/A","#N/A","#N/A","#N/A",5800.0,580.0,"#N/A"
31e3d46a-98ce-4e1b-8728-2c34efb68e29,"#N/A",c59bbea8-d425-42a5-8645-fa65b50dc596,15.0,"#N/A","#N/A","#N/A","#N/A","#N/A",4500.0,300.0,"#N/A"
32092894-d4d9-4e3d-97d7-23a17499fa99,"#N/A",7a9da1af-fc70-4fb7-86d6-0fe4af44d584,6.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1600.00000002,266.66666667,"#N/A"
3214efbc-c68c-4ca8-b76f-bd5a662826cc,"#N/A",33813cb1-2072-4fb5-9559-2c9a53d1b010,12.0,"#N/A","#N/A","#N/A","#N/A","#N/A",600.0,50.0,"#N/A"
3222ec00-f286-4f0c-b8cc-2bf104603521,"#N/A",68d95a3d-cf47-490a-accf-4aa913e6c406,6.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1600.00000002,266.66666667,"#N/A"
3242f996-048d-4a79-b0b5-6d4aa041dfdd,"#N/A",0965dcaf-6881-493b-98ab-27dde77a5d09,15.0,"#N/A","#N/A","#N/A","#N/A","#N/A",4500.0,300.0,"#N/A"
3253c203-3d36-4110-9709-7ca4e55b4f91,"#N/A",438b9310-d165-4d44-8a45-289a7160db32,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",5000.0,5000.0,"#N/A"
326813ef-a58e-408b-8d30-4c15703cdbec,"#N/A",c4f0291f-f578-4f22-93c1-655bd38d2459,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",300.0,300.0,"#N/A"
3274ce22-8f62-44fe-8e70-c3f0c5b63980,"#N/A",2b29ab26-b3bf-4cba-83fc-4d36bedfa5a2,2.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1600.0,800.0,"#N/A"
328b8694-1c54-461a-9af7-ae3820731f28,"#N/A",43447aaf-3a6e-405f-bdaa-ca358d0892c5,6.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1600.00000002,266.66666667,"#N/A"
32996a19-7b65-40eb-8953-b74404b00a03,"#N/A",f295e747-c130-4570-9efa-9e9dd066cc7a,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",300.0,300.0,"#N/A"
32ae11c5-8da6-4aaf-98c8-b0abfdb855ff,"#N/A",38d9dd18-1feb-40e3-8090-22b09c132206,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
32b7d7db-277f-4318-aed9-3e0f3d01f91b,"#N/A",15720379-0741-45d3-8603-09708af5c16e,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",5000.0,5000.0,"#N/A"
32ea1253-a2d3-45e1-aa20-2522b44f4484,"#N/A",28c1fbef-d426-4ad5-862d-1b7ecfaea81a,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
3305fa22-8a23-4016-9938-4807a3973c98,"#N/A",7c303b5e-5dd9-4ea3-9221-ab10f8f652f1,15.0,"#N/A","#N/A","#N/A","#N/A","#N/A",6750.0,450.0,"#N/A"
331330b3-48ba-4dc6-9d9d-4884910d2814,"#N/A",0b7df9ec-1ce9-456e-8f15-84bebd9c553d,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
33172f2a-075e-4f7d-ac8f-e75b9345417c,"#N/A",bc2679ef-7f86-4273-8aeb-c4e98e812c36,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
332a5a9a-cca3-4bb5-9d63-7082438d223d,"#N/A",e601b67d-ea32-42b9-962a-e8bc0f75c115,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
339b1fff-5d56-4af7-a889-1b0d47c24d22,"#N/A",e3f26c25-28ff-4e52-b9c7-e989439527f5,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
33b62431-a457-4252-9d6e-72ece7a64864,"#N/A",919a5854-1dde-41a5-a9e6-b3f1463188fe,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",75000.0,75000.0,"#N/A"
33bbae5a-1b91-47c0-bcab-b82cdea76d02,"#N/A",8728d085-c9e8-44dd-bde6-aad7519faba5,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
33cbd44b-374b-4d87-b219-a1c3500d3341,"#N/A",04e15693-2d46-4efa-b825-6bebe6383a64,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
33f63009-b4ed-4188-8f59-efb197a06148,"#N/A",8ad7a861-d0cd-4104-b101-eee6ff0b3bf9,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
340d8159-9a65-4c7b-aa21-d44194c93abe,"#N/A",d9583018-3b16-415e-955e-f5127d8e1d23,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",25000.0,25000.0,"#N/A"
342afd20-8f17-4e05-9d87-dec91469b61e,"#N/A",e7eff9af-a455-40c8-a3dc-ba6d3b330669,2.0,"#N/A","#N/A","#N/A","#N/A","#N/A",800.0,400.0,"#N/A"
342e1661-b19a-43b6-a96a-b208279abaeb,"#N/A",a2e69a6e-c078-48ad-91f3-fed65c618410,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
3436c4d7-d6a6-400e-bbe5-1a1ae424cb1e,"#N/A",d6280a43-e9de-41bb-a0c3-2c3c76de9ebe,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
343b09a8-0e1e-417f-9099-dcd35ddfcb84,"#N/A",54855284-1428-41eb-b097-ecdd4b4958a2,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
343f1805-e538-46d9-8291-fed13fe7c2be,"#N/A",9c5387ad-d5fb-4735-802b-fa38c9fe3da5,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
3445ed05-c410-4604-8597-4c38ddb6a857,"#N/A",ace90363-cb84-4d07-a6cc-92182629d229,6.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1600.00000002,266.66666667,"#N/A"
345937e9-37bc-4d73-ad2f-1c13ec5e20f4,"#N/A",42945187-ef55-4601-9dc3-79c1f643c2e8,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
345a3c00-cde7-4699-af74-0b7df8d112a8,"#N/A",3b131bbb-5b2c-4a54-8acf-6e944b4e3716,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",25000.0,25000.0,"#N/A"
346c1489-571c-4f75-a760-1759ae025630,"#N/A",3497a7ee-97e4-4514-8a70-91aeaaecc388,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",2500.0,500.0,"#N/A"
34708bc0-22b6-4487-9662-2776bbad6201,"#N/A",1c5f972d-760d-4c02-b037-a271eafe5322,25.0,"#N/A","#N/A","#N/A","#N/A","#N/A",20000.0,800.0,"#N/A"
347216b7-ea5e-482e-b393-9f3d61083b8d,"#N/A",308b0c12-ced3-4e78-ab9f-463b20f39176,2.0,"#N/A","#N/A","#N/A","#N/A","#N/A",800.0,400.0,"#N/A"
34869cd6-ca9a-440e-a723-ec2567dd091f,"#N/A",a6b282e2-8efe-4182-8695-7587802d8212,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
3499b4f3-f260-49eb-b7f8-948b8a683b1e,"#N/A",bc7f6920-ed7a-4efd-b839-1a903ba6b147,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",25000.0,25000.0,"#N/A"
34b6c09c-8711-4413-8797-8ca6023caea8,"#N/A",6ab04e8d-ca50-46de-8490-e38a6c5eee82,18.0,"#N/A","#N/A","#N/A","#N/A","#N/A",4482.0,249.0,"#N/A"
34bb08a1-2924-47fe-afdb-881f022e8387,"#N/A",8174360e-2e7a-420e-a461-a55b19077502,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
34bd6292-edc5-4356-bb51-32496aeaa048,"#N/A",857fef49-0613-4e88-9369-b4b5efc6dbf9,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",7500.0,7500.0,"#N/A"
34cabd9c-d9c8-4c94-9eae-650747997479,"#N/A",48da3b78-621c-44b6-9329-50578e59d86f,15.0,"#N/A","#N/A","#N/A","#N/A","#N/A",6750.0,450.0,"#N/A"
34dea023-b198-4826-9fcd-373fdabaee1f,"#N/A",aa1498c2-e77e-4f15-add5-038621f0041a,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
34f6c9d7-7eec-4e0d-b618-704ff13b9e90,"#N/A",6f826a99-7d3f-4721-9cd4-1be6c8b96c09,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1000.0,1000.0,"#N/A"
35046cbb-f7cc-432b-84dd-45d29662a409,"#N/A",ca9094a7-d856-488b-bde1-d731a913e0de,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",2500.0,500.0,"#N/A"
35130051-da74-4533-a931-345b473a380d,"#N/A",4e642d60-5b19-4d59-afbe-f4312b535adc,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
3533d07b-6e23-41df-8ef1-748a6930951d,"#N/A",825a10a8-fde6-406e-88ad-a0d6dc719494,18.0,"#N/A","#N/A","#N/A","#N/A","#N/A",4482.0,249.0,"#N/A"
3535a7d6-8fed-47db-8133-6b10a32b68c7,"#N/A",4a64c739-2679-453f-94a3-6c40d19057a3,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",2500.0,500.0,"#N/A"
